Iteration;NPV;Launched;ExecutionPath
1097;39,0359852;1;0
1098;135,4927995;1;0
1099;234,4499566;1;0
1100;-63,12555705;0;3
1101;117,7870159;1;0
1102;-58,20046261;0;1
1103;373,1131395;1;0
1104;353,1073955;1;0
1105;159,4001267;1;0
1106;-59,62848216;0;1
1107;-56,93961473;0;1
1108;250,8522856;1;0
1109;-59,18159904;0;1
1110;147,1347956;1;0
1111;302,5089831;1;4
1112;-59,53792419;0;1
1113;-65,03544951;0;3
1114;335,807612;1;8
1115;337,5895191;1;4
1116;-23,35620547;0;5
1117;-57,97321985;0;1
1118;-23,3295085;0;5
1119;-62,88896888;0;1
1120;-62,5338684;0;1
1121;-56,67706858;0;1
1122;-58,1774855;0;1
1123;-22,78618765;0;5
1124;-61,78839838;0;1
1125;596,4898899;1;0
1126;-58,95855553;0;1
1127;-61,97440012;0;1
1128;-23,30751964;0;5
1129;436,6812664;1;4
1130;28,58318903;1;0
1131;-57,40979238;0;1
1132;-55,26320513;0;1
1133;-58,41442882;0;1
1134;326,5691443;1;0
1135;590,6635561;1;0
1136;-62,59990824;0;3
1137;-58,67931161;0;1
1138;-57,93517917;0;1
1139;-65,1446373;0;1
1140;-61,36748923;0;1
1141;-56,39539155;0;1
1142;-56,2376429;0;1
1143;-59,41643541;0;1
1144;-60,67640282;0;1
1145;-24,18812752;0;5
1146;-58,73196124;0;1
1147;337,5552235;1;4
1148;-2,826467867;0;2
1149;-58,76927692;0;1
1150;-59,9409321;0;1
1151;-20,30281453;0;5
1152;267,5200522;1;0
1153;-2,929889211;0;2
1154;-60,91625057;0;1
1155;-25,48473462;0;5
1156;349,0311285;1;0
1157;-59,4709406;0;1
1158;-55,66419254;0;1
1159;-62,10861935;0;1
1160;-2,801103444;0;2
1161;299,3235865;1;0
1162;-52,26415841;0;1
1163;-2,973289181;0;2
1164;-59,47222192;0;1
1165;-63,22742411;0;1
1166;329,2120836;1;4
1167;-56,42918896;0;1
1168;-60,30238354;0;1
1169;-56,330166;0;1
1170;-57,10622517;0;1
1171;199,6966968;1;0
1172;-24,5965178;0;6
1173;349,5130371;1;4
1174;-23,34326986;0;5
1175;-62,00173262;0;1
1176;-59,47499374;0;1
1177;-3,08845132;0;2
1178;309,5401044;1;0
1179;154,219469;1;0
1180;-56,90245324;0;1
1181;-54,71823723;0;1
1182;-64,1429079;0;1
1183;-17,87227112;0;5
1184;-58,89224894;0;1
1185;-2,707451301;0;2
1186;46,9647565;1;0
1187;-58,58736218;0;1
1188;323,0378781;1;4
1189;-66,8483374;0;1
1190;-61,63937118;0;3
1191;-57,12578338;0;1
1192;-59,62182497;0;1
1193;-23,01001555;0;5
1194;-61,40448312;0;1
1195;-57,12507172;0;1
1196;333,8298223;1;4
1197;-22,55242228;0;7
1198;-60,86334352;0;1
1199;471,6270209;1;4
1200;-63,18073621;0;1
1201;-63,14836435;0;1
1202;257,2414497;1;8
1203;42,14932476;1;0
1204;-59,00020284;0;1
1205;-58,29176366;0;1
1206;-2,875108859;0;2
1207;-3,161739459;0;2
1208;-20,08394957;0;5
1209;206,3108406;1;0
1210;-60,70679324;0;1
1211;332,1397152;1;4
1212;-55,24475486;0;1
1213;-2,905477679;0;2
1214;269,491428;1;0
1215;-62,41981031;0;1
1216;-2,885632697;0;2
1217;-2,836773963;0;2
1218;-58,77087741;0;1
1219;-2,819048076;0;2
1220;342,5733139;1;8
1221;-56,68532562;0;1
1222;-57,07447938;0;1
1223;-2,775376266;0;2
1224;-2,951650312;0;2
1225;-2,960260231;0;2
1226;-63,76308026;0;1
1227;551,3667027;1;0
1228;272,5911747;1;4
1229;-66,01982893;0;1
1230;294,2815832;1;0
1231;-21,39194658;0;5
1232;-63,99174407;0;1
1233;-2,815440878;0;2
1234;-63,52437513;0;1
1235;-62,77189242;0;1
1236;387,156568;1;0
1237;227,8243808;1;0
1238;307,699563;1;4
1239;-55,23860301;0;1
1240;226,1196928;1;0
1241;-21,96698402;0;5
1242;297,2000226;1;4
1243;-2,817033263;0;2
1244;-63,74317555;0;1
1245;-21,79517899;0;5
1246;-56,50658276;0;1
1247;-61,03775026;0;1
1248;-21,09046977;0;5
1249;-20,45489382;0;5
1250;-58,43957131;0;1
1251;-22,59207344;0;5
1252;-2,910092973;0;2
1253;-55,1978305;0;1
1254;247,0763068;1;0
1255;-56,31274716;0;3
1256;-23,57149335;0;5
1257;-55,05467665;0;1
1258;-63,2502321;0;1
1259;-24,15115289;0;5
1260;-2,754367513;0;2
1261;-2,973420982;0;2
1262;-60,88159475;0;1
1263;-56,05977278;0;1
1264;239,0155995;1;0
1265;116,55376;1;0
1266;285,095925;1;4
1267;117,2208613;1;0
1268;-57,08084562;0;3
1269;-19,87125449;0;7
1270;-2,984620836;0;2
1271;-57,82773036;0;1
1272;-3,2055489;0;2
1273;-60,1287938;0;1
1274;-66,43845058;0;3
1275;317,7538361;1;0
1276;-2,932324172;0;2
1277;-63,25382633;0;1
1278;325,0768905;1;4
1279;-63,04677782;0;3
1280;357,2019183;1;8
1281;-2,835492907;0;2
1282;-22,95053852;0;6
1283;-2,899041779;0;2
1284;333,6372268;1;4
1285;441,4639163;1;0
1286;-67,05691824;0;1
1287;250,8907066;1;0
1288;-22,39822294;0;6
1289;-3,032405214;0;2
1290;-20,3584251;0;5
1291;-60,21312603;0;1
1292;-2,89742522;0;2
1293;148,6674921;1;0
1294;301,2839786;1;0
1295;-59,98093476;0;1
1296;-60,13802081;0;1
1297;567,7754953;1;0
1298;-57,83750439;0;1
1299;-20,1166725;0;5
1300;-56,81394767;0;1
1301;-24,89638765;0;5
1302;-63,30715143;0;1
1303;59,74642289;1;0
1304;324,8529105;1;4
1305;-57,53806822;0;3
1306;398,4609842;1;4
1307;-62,51354223;0;1
1308;-57,61919718;0;1
1309;-63,23914147;0;1
1310;-61,28199773;0;1
1311;201,0612607;1;0
1312;270,6632538;1;4
1313;-21,37396716;0;5
1314;-61,88745133;0;1
1315;172,8686617;1;0
1316;238,1025851;1;0
1317;145,5354102;1;0
1318;-61,32066925;0;1
1319;-21,07105145;0;5
1320;43,81597542;1;0
1321;710,0690762;1;4
1322;-20,53770894;0;5
1323;-26,6076067;0;5
1324;203,6096691;1;4
1325;289,6502147;1;0
1326;302,3241003;1;0
1327;250,632163;1;0
1328;-2,87870516;0;2
1329;-3,072356592;0;2
1330;67,5774024;1;0
1331;387,1274137;1;0
1332;-58,01332953;0;1
1333;222,4859964;1;0
1334;-57,19084126;0;1
1335;-2,989728781;0;2
1336;-2,989398523;0;2
1337;262,0790766;1;0
1338;-63,2352057;0;1
1339;-23,34044857;0;5
1340;47,32191902;1;0
1341;299,5186213;1;0
1342;-61,66189159;0;1
1343;-2,982880136;0;2
1344;-63,04711185;0;1
1345;-24,66035168;0;5
1346;-60,79850404;0;1
1347;332,3700834;1;4
1348;-60,967816;0;3
1349;-2,973297192;0;2
1350;-61,9174622;0;1
1351;-2,861013227;0;2
1352;264,1534008;1;4
1353;248,0611023;1;0
1354;-18,89453648;0;5
1355;-55,02765629;0;1
1356;-57,5390305;0;1
1357;-59,53138119;0;1
1358;-2,97334072;0;2
1359;222,9269291;1;0
1360;-62,33984428;0;1
1361;-61,74812187;0;1
1362;91,61451443;1;0
1363;305,6975928;1;0
1364;-59,19491876;0;1
1365;-56,75804586;0;1
1366;-2,779740311;0;2
1367;-60,03171464;0;1
1368;-57,57349393;0;1
1369;318,1549756;1;4
1370;-62,19344846;0;1
1371;-2,732556442;0;2
1372;550,5192384;1;0
1373;73,78527761;1;0
1374;-19,26351204;0;7
1375;-58,49027908;0;1
1376;-63,35293057;0;1
1377;771,9587983;1;4
1378;-62,43112035;0;1
1379;366,6267153;1;0
1380;134,4120205;1;0
1381;-64,36207666;0;1
1382;-57,58822122;0;1
1383;-2,785236807;0;2
1384;-59,25305776;0;1
1385;-60,63621984;0;1
1386;-63,86096522;0;1
1387;-2,872859372;0;2
1388;428,1431409;1;4
1389;520,1753783;1;4
1390;-57,53180171;0;1
1391;19,76266075;1;0
1392;-2,823140564;0;2
1393;271,3321304;1;0
1394;473,0436598;1;0
1395;-64,24222888;0;1
1396;-23,58869896;0;5
1397;500,7768252;1;0
1398;-59,28319202;0;3
1399;-55,75111498;0;1
1400;-21,21361904;0;5
1401;505,334583;1;0
1402;393,5468709;1;0
1403;-58,88693985;0;1
1404;410,7428622;1;0
1405;-65,82018826;0;1
1406;227,5014893;1;4
1407;-2,764764488;0;2
1408;277,620753;1;4
1409;302,2364114;1;4
1410;-23,33886164;0;5
1411;751,2241319;1;0
1412;195,5299487;1;0
1413;-57,25686524;0;1
1414;-2,899705974;0;2
1415;94,6797612;1;0
1416;-2,771514428;0;2
1417;173,9025688;1;0
1418;-2,810067813;0;2
1419;-3,023034946;0;2
1420;-63,15886305;0;1
1421;323,3557422;1;0
1422;-2,873293648;0;2
1423;-19,93672943;0;6
1424;243,3163155;1;0
1425;-59,1483644;0;1
1426;-60,28745055;0;1
1427;166,4145333;1;0
1428;-63,73501876;0;3
1429;-59,06133406;0;1
1430;-24,29421441;0;5
1431;-19,28125621;0;7
1432;-2,913089483;0;2
1433;-62,88973067;0;1
1434;205,9838019;1;0
1435;140,7215838;1;0
1436;-2,940365298;0;2
1437;460,7963638;1;0
1438;551,0361622;1;4
1439;-62,75441064;0;1
1440;-68,13547471;0;1
1441;575,8072237;1;0
1442;-2,981378263;0;2
1443;317,3008111;1;0
1444;88,67139784;1;0
1445;-58,47010884;0;1
1446;-2,82062921;0;2
1447;-65,98010852;0;1
1448;184,0613361;1;0
1449;-56,79027378;0;1
1450;445,9896129;1;0
1451;-57,50784221;0;1
1452;-19,38200386;0;5
1453;-22,70791867;0;7
1454;-20,51132383;0;5
1455;-57,42252264;0;1
1456;-64,1687826;0;1
1457;208,1339312;1;0
1458;336,2054404;1;4
1459;-62,50050938;0;1
1460;-59,33436472;0;1
1461;159,6599933;1;0
1462;254,1150394;1;0
1463;478,8990005;1;0
1464;309,0659613;1;0
1465;254,2296499;1;0
1466;-61,1898118;0;1
1467;-64,00868639;0;1
1468;343,1217729;1;0
1469;585,5563621;1;0
1470;207,3467274;1;0
1471;-62,38864155;0;1
1472;-59,8857045;0;1
1473;-68,42585718;0;1
1474;-57,69756657;0;1
1475;273,1063487;1;4
1476;360,2578858;1;4
1477;-21,3317133;0;5
1478;99,20098337;1;0
1479;-60,05589462;0;1
1480;-65,1095388;0;1
1481;-59,45025977;0;1
1482;-62,5545295;0;1
1483;-2,85927875;0;2
1484;-2,768348961;0;2
1485;-3,165052658;0;2
1486;-2,89430755;0;2
1487;-2,955336498;0;2
1488;-21,26096137;0;5
1489;-2,894867384;0;2
1490;-61,32161763;0;1
1491;-56,44449969;0;1
1492;-58,52322435;0;1
1493;590,6890607;1;4
1494;124,5280281;1;0
1495;-67,20407314;0;1
1496;311,6577572;1;4
1497;176,6081638;1;0
1498;-60,83944211;0;1
1499;441,7545237;1;0
1500;-2,921808735;0;2
1501;409,5108205;1;4
1502;335,1250021;1;4
1503;-2,806816621;0;2
1504;-55,23208067;0;1
1505;-65,2062543;0;1
1506;-57,10260475;0;1
1507;-2,928724392;0;2
1508;25,65885915;1;0
1509;-62,62692027;0;1
1510;-65,22162428;0;3
1511;-22,91531148;0;5
1512;238,0388275;1;0
1513;-53,07110653;0;1
1514;-62,25003605;0;1
1515;-59,22955768;0;1
1516;-61,56445921;0;1
1517;-3,001031281;0;2
1518;-54,14947577;0;1
1519;69,37859975;1;0
1520;-61,44719234;0;1
1521;-62,38363994;0;1
1522;139,2355095;1;0
1523;265,1900881;1;0
1524;-61,18150915;0;1
1525;-65,68701705;0;1
1526;-23,52477325;0;5
1527;181,0674898;1;0
1528;-22,37144623;0;5
1529;-60,96486851;0;1
1530;113,125595;1;0
1531;-60,5239603;0;1
1532;-63,26456215;0;1
1533;-2,723838556;0;2
1534;-2,943044581;0;2
1535;124,1831321;1;0
1536;-58,74229494;0;1
1537;402,6728447;1;0
1538;-57,88467398;0;1
1539;-63,94660869;0;1
1540;-64,73354156;0;1
1541;-2,827095215;0;2
1542;-3,05091156;0;2
1543;-19,82045793;0;5
1544;-21,69965858;0;5
1545;287,4815639;1;4
1546;-62,19326046;0;1
1547;-3,016978096;0;2
1548;-56,07439545;0;1
1549;-64,58627855;0;1
1550;-55,60290941;0;1
1551;-2,961441782;0;2
1552;-60,44431926;0;1
1553;-23,21551382;0;7
1554;518,0573588;1;0
1555;345,6043172;1;0
1556;157,6694011;1;0
1557;366,5662226;1;4
1558;-19,08878608;0;5
1559;-22,49820061;0;5
1560;-22,45926776;0;5
1561;-24,92150977;0;5
1562;-64,58907891;0;1
1563;402,6273232;1;0
1564;-54,94909512;0;1
1565;-59,5355216;0;1
1566;-60,70582674;0;1
1567;258,9419459;1;0
1568;564,6323193;1;4
1569;-21,67034281;0;5
1570;-58,8037984;0;1
1571;-58,03587979;0;1
1572;218,8745926;1;0
1573;-62,31349666;0;1
1574;-62,33879348;0;1
1575;-20,34878571;0;5
1576;280,9180528;1;4
1577;-62,89758371;0;1
1578;-2,877764703;0;2
1579;-21,47737003;0;6
1580;339,4765396;1;0
1581;-20,86803626;0;5
1582;-3,041805745;0;2
1583;-57,91779509;0;1
1584;342,066513;1;4
1585;-58,81056757;0;1
1586;576,0723242;1;0
1587;-2,867455709;0;2
1588;-65,2634752;0;1
1589;-54,29536914;0;1
1590;-62,80867088;0;1
1591;-60,9903917;0;1
1592;-2,969574243;0;2
1593;354,174381;1;0
1594;295,7169548;1;4
1595;-2,81963191;0;2
1596;-2,827479241;0;2
1597;-64,75477144;0;1
1598;230,1983693;1;0
1599;-3,037346944;0;2
1600;294,8156254;1;4
1601;241,2535389;1;0
1602;-63,01367897;0;1
1603;-57,86998019;0;1
1604;-21,91484492;0;5
1605;25,50157454;1;0
1606;363,8261359;1;4
1607;-24,01612829;0;7
1608;-60,01730335;0;1
1609;-60,86211417;0;1
1610;118,5163954;1;0
1611;-2,979626433;0;2
1612;-19,88613288;0;5
1613;-66,0737936;0;1
1614;-52,46356864;0;1
1615;-59,28452996;0;1
1616;-57,21309765;0;1
1617;208,8636487;1;0
1618;322,3958049;1;4
1619;287,2331956;1;0
1620;-2,767513646;0;2
1621;87,6634218;1;0
1622;469,3148939;1;4
1623;-2,832949091;0;2
1624;309,0990002;1;4
1625;-58,052595;0;1
1626;296,7400275;1;4
1627;-54,89783344;0;1
1628;-61,58163647;0;1
1629;-2,872383824;0;2
1630;-59,93616753;0;1
1631;430,7551314;1;0
1632;-67,93873578;0;1
1633;-59,12220206;0;1
1634;-3,060099259;0;2
1635;-20,64429018;0;5
1636;-56,59066789;0;1
1637;-63,4801519;0;1
1638;-2,92452268;0;2
1639;-61,55304212;0;1
1640;-58,53468866;0;3
1641;-2,919088333;0;2
1642;-59,3450207;0;3
1643;75,43363568;1;0
1644;-58,39863262;0;1
1645;369,5331177;1;4
1646;-3,00069434;0;2
1647;-59,51239472;0;1
1648;307,7914908;1;4
1649;-65,5756463;0;1
1650;-60,53412185;0;1
1651;-59,08189882;0;1
1652;-55,03825985;0;1
1653;-2,96603991;0;2
1654;-23,43890229;0;6
1655;-59,52421645;0;1
1656;71,27919131;1;0
1657;-61,87055843;0;1
1658;457,6783371;1;4
1659;114,1737977;1;0
1660;552,9297264;1;0
1661;195,6202077;1;0
1662;-58,36126187;0;1
1663;-2,923588487;0;2
1664;-3,060210618;0;2
1665;508,0591458;1;4
1666;461,8386729;1;0
1667;-24,22932418;0;5
1668;-2,978136911;0;2
1669;365,1811314;1;0
1670;171,4672701;1;0
1671;-60,79147253;0;1
1672;771,0443627;1;4
1673;-59,08835672;0;1
1674;-60,95893267;0;1
1675;-62,6140903;0;1
1676;138,4649244;1;0
1677;-55,29292514;0;1
1678;-2,899449774;0;2
1679;-20,35606208;0;5
1680;-2,927696963;0;2
1681;-20,39849048;0;5
1682;251,9984179;1;0
1683;165,0973292;1;0
1684;-62,18453471;0;1
1685;-59,74269639;0;1
1686;-60,22406932;0;1
1687;-60,41083845;0;1
1688;-2,874525268;0;2
1689;-22,78235458;0;5
1690;-58,77343467;0;1
1691;262,7085579;1;0
1692;-61,84190049;0;3
1693;-60,98761559;0;1
1694;-57,49822415;0;1
1695;308,1266311;1;4
1696;-59,11682248;0;1
1697;-61,75238898;0;1
1698;198,5908583;1;0
1699;-60,45070627;0;1
1700;125,9035857;1;0
1701;-58,78590171;0;1
1702;-53,30591049;0;1
1703;-60,13528249;0;1
1704;389,472589;1;0
1705;-21,66178531;0;5
1706;-59,21550766;0;1
1707;-21,98358804;0;5
1708;-2,689843368;0;2
1709;645,195955;1;0
1710;-17,26820039;0;5
1711;-58,88075411;0;1
1712;-22,38859535;0;6
1713;221,0437204;1;0
1714;270,9504531;1;4
1715;-61,72887364;0;3
1716;-67,76455427;0;1
1717;-2,865435108;0;2
1718;-2,928809882;0;2
1719;-59,44700003;0;1
1720;-56,49086733;0;1
1721;-56,06392497;0;1
1722;-3,083946622;0;2
1723;-58,25134423;0;1
1724;-57,85619718;0;1
1725;-23,64890636;0;5
1726;-2,92961911;0;2
1727;-2,818651602;0;2
1728;152,1161737;1;0
1729;-2,677934794;0;2
1730;109,0626432;1;0
1731;-2,876165451;0;2
1732;-55,94917441;0;1
1733;334,8602791;1;0
1734;42,42878341;1;0
1735;-62,81419818;0;1
1736;324,6915323;1;0
1737;-59,39003942;0;1
1738;-21,44152427;0;5
1739;-21,66442524;0;5
1740;230,2202772;1;0
1741;304,9708591;1;0
1742;-60,86338691;0;1
1743;313,1648768;1;0
1744;266,8117886;1;8
1745;-59,32760298;0;1
1746;-20,81799827;0;7
1747;-59,61850173;0;1
1748;-59,87496072;0;1
1749;499,1756995;1;0
1750;477,8934931;1;0
1751;-64,4273699;0;1
1752;-61,89348315;0;3
1753;-21,07638265;0;5
1754;375,4729812;1;4
1755;-55,78581455;0;1
1756;-3,098314778;0;2
1757;436,1866212;1;0
1758;-60,89792377;0;1
1759;-66,94127054;0;3
1760;-56,70490951;0;1
1761;-63,00017268;0;1
1762;-55,88093119;0;1
1763;-57,57974432;0;1
1764;-65,75472971;0;1
1765;-59,50293753;0;1
1766;-61,65395075;0;1
1767;-64,28504805;0;1
1768;307,550311;1;0
1769;-64,23802759;0;1
1770;-2,832103184;0;2
1771;-3,087612215;0;2
1772;-58,3851631;0;1
1773;-19,52872678;0;5
1774;-59,81911216;0;3
1775;-2,987675723;0;2
1776;287,1976539;1;0
1777;69,06612723;1;0
1778;52,22582421;1;0
1779;-19,91993449;0;5
1780;260,710455;1;0
1781;-22,1000205;0;6
1782;-62,09025225;0;3
1783;362,653958;1;4
1784;-25,72479901;0;5
1785;-62,22036312;0;1
1786;-2,821374134;0;2
1787;-21,44583253;0;5
1788;-2,7718408;0;2
1789;-52,30805332;0;1
1790;495,2886876;1;0
1791;-61,04920905;0;1
1792;-55,21674748;0;1
1793;-62,06019357;0;3
1794;-60,57533929;0;1
1795;-57,57432626;0;1
1796;92,40890407;1;0
1797;-61,16548475;0;1
1798;195,8091762;1;0
1799;357,8187347;1;4
1800;426,0694303;1;0
1801;-62,76579251;0;1
1802;422,5932608;1;4
1803;-2,713766694;0;2
1804;-3,076722282;0;2
1805;-60,65940649;0;1
1806;-58,77082673;0;1
1807;-2,844541093;0;2
1808;-62,04213084;0;1
1809;-2,797476159;0;2
1810;-21,22383863;0;5
1811;-61,47896713;0;1
1812;264,926891;1;0
1813;368,5440116;1;0
1814;-61,12697711;0;1
1815;-59,08842112;0;1
1816;-2,98629806;0;2
1817;222,0788893;1;0
1818;520,0276418;1;4
1819;-2,949178012;0;2
1820;-65,8688559;0;1
1821;499,6778213;1;0
1822;-3,120115958;0;2
1823;234,0010109;1;0
1824;113,2637675;1;0
1825;301,5944739;1;0
1826;-60,44226973;0;1
1827;244,6404062;1;0
1828;-21,21577351;0;5
1829;-19,65555475;0;5
1830;-22,38833073;0;5
1831;474,5987095;1;0
1832;-2,896420572;0;2
1833;-63,72011833;0;1
1834;-58,55553189;0;1
1835;335,9777045;1;0
1836;303,6852036;1;0
1837;-2,950195009;0;2
1838;57,17959821;1;0
1839;-62,09707192;0;1
1840;-2,996844932;0;2
1841;330,0865353;1;0
1842;-58,88083356;0;1
1843;441,8868955;1;0
1844;-62,94350475;0;1
1845;411,5977131;1;4
1846;327,56622;1;4
1847;-59,40548517;0;1
1848;-2,904024643;0;2
1849;-55,56321933;0;1
1850;-56,07431144;0;1
1851;246,5354033;1;0
1852;-61,9647078;0;1
1853;-2,949965435;0;2
1854;-57,62745525;0;1
1855;-60,1879104;0;1
1856;-23,80286809;0;5
1857;-20,25612432;0;5
1858;-57,65071496;0;1
1859;260,7445823;1;8
1860;287,6823503;1;4
1861;-65,61295968;0;1
1862;-55,45135597;0;1
1863;-62,99317597;0;1
1864;266,6916187;1;4
1865;-55,38844947;0;1
1866;-63,11773987;0;1
1867;-60,74200503;0;1
1868;503,1575439;1;0
1869;-55,81052195;0;1
1870;-21,39132926;0;5
1871;-56,07745102;0;1
1872;-56,40339941;0;1
1873;-61,30664088;0;1
1874;-21,8201595;0;7
1875;-2,823235408;0;2
1876;-59,2514076;0;1
1877;-2,989195417;0;2
1878;-64,20565416;0;1
1879;-2,962458321;0;2
1880;179,3564585;1;0
1881;-21,83501273;0;5
1882;-21,60555281;0;7
1883;-20,26234392;0;5
1884;-20,93538213;0;6
1885;-22,45841647;0;5
1886;-23,60582346;0;7
1887;269,4376864;1;0
1888;-63,6038998;0;1
1889;-2,795686534;0;2
1890;8,071290846;1;0
1891;-62,67969832;0;1
1892;122,6388593;1;0
1893;-56,94087301;0;1
1894;83,6175815;1;0
1895;-2,958155369;0;2
1896;-3,02332885;0;2
1897;-55,86121395;0;1
1898;-60,58803908;0;1
1899;-58,48677779;0;1
1900;-3,010298374;0;2
1901;431,614415;1;4
1902;-3,181673611;0;2
1903;-65,17479957;0;1
1904;-62,09224976;0;1
1905;-55,93320868;0;1
1906;-61,3332869;0;1
1907;-64,28465143;0;1
1908;170,6213885;1;0
1909;-58,993384;0;1
1910;316,3207985;1;4
1911;-2,964792186;0;2
1912;-2,760156273;0;2
1913;-58,77423746;0;1
1914;243,8524916;1;4
1915;-60,9537809;0;1
1916;-67,19087125;0;3
1917;-20,75281333;0;5
1918;-57,05926961;0;1
1919;269,1560851;1;8
1920;290,9691342;1;0
1921;-21,71291995;0;5
1922;407,2131141;1;0
1923;400,2647554;1;4
1924;-59,45410922;0;3
1925;-59,58699129;0;1
1926;-56,76053705;0;1
1927;-2,874591531;0;2
1928;71,15895007;1;0
1929;-58,69745434;0;1
1930;-20,59168277;0;5
1931;-2,922168508;0;2
1932;-62,02200477;0;1
1933;486,4581837;1;0
1934;-58,85359462;0;1
1935;-63,58981299;0;3
1936;170,3489612;1;0
1937;119,8373235;1;0
1938;-59,12380866;0;1
1939;-60,6630805;0;1
1940;-55,85474483;0;1
1941;-64,31984065;0;1
1942;-2,867245871;0;2
1943;-56,56005805;0;1
1944;53,90913596;1;0
1945;-2,769022237;0;2
1946;293,7666191;1;4
1947;-2,961865242;0;2
1948;-57,68471876;0;1
1949;-2,786533505;0;2
1950;-2,897832266;0;2
1951;237,1738326;1;0
1952;352,0717378;1;4
1953;-64,22441292;0;1
1954;488,6300647;1;4
1955;-54,64218416;0;1
1956;-2,91776358;0;2
1957;496,7384181;1;4
1958;324,5692326;1;4
1959;-57,85096961;0;1
1960;199,153512;1;0
1961;-63,94897254;0;3
1962;-60,50697979;0;1
1963;366,7728034;1;4
1964;-59,38491407;0;1
1965;-18,11795775;0;5
1966;-62,39949628;0;1
1967;241,167812;1;0
1968;84,18207859;1;0
1969;268,3675223;1;0
1970;-60,51042942;0;1
1971;-64,65834914;0;1
1972;-55,53533413;0;1
1973;-56,63551073;0;1
1974;472,6831251;1;0
1975;362,7598416;1;4
1976;173,5107894;1;0
1977;336,1323634;1;0
1978;-2,896270313;0;2
1979;-2,965654555;0;2
1980;236,7909554;1;0
1981;-61,0606923;0;3
1982;-59,52756103;0;1
1983;-54,43179549;0;1
1984;462,1153793;1;0
1985;-62,34392778;0;1
1986;-56,40963821;0;1
1987;-3,026681766;0;2
1988;500,0975781;1;0
1989;-61,37204071;0;1
1990;-68,06775917;0;1
1991;-57,78192751;0;1
1992;-60,58674612;0;1
1993;-22,87874885;0;6
1994;-62,65730857;0;1
1995;-2,962456375;0;2
1996;-2,950141076;0;2
1997;-21,67640653;0;5
1998;-59,21831871;0;1
1999;-2,74967332;0;2
2000;-61,1038078;0;1
2001;-2,958929165;0;2
2002;319,0110613;1;0
2003;-59,61290606;0;1
2004;-61,58719868;0;1
2005;-61,40534408;0;1
2006;-61,36777677;0;1
2007;-23,06581083;0;5
2008;-3,071765497;0;2
2009;-3,068367574;0;2
2010;-2,936770102;0;2
2011;-60,72461128;0;1
2012;-2,878972791;0;2
2013;128,9722091;1;0
2014;-56,27396642;0;1
2015;335,1178903;1;0
2016;-53,83501907;0;1
2017;-65,48290619;0;1
2018;-20,63582323;0;5
2019;535,247487;1;0
2020;-62,6152483;0;1
2021;447,8493092;1;0
2022;-21,45799056;0;5
2023;424,7560128;1;0
2024;235,6570475;1;0
2025;270,0482935;1;4
2026;-59,93338428;0;1
2027;-58,15301464;0;1
2028;765,9577158;1;0
2029;-61,79748701;0;1
2030;341,2769859;1;0
2031;305,8199666;1;4
2032;-62,53611067;0;1
2033;351,8270591;1;4
2034;-58,97055225;0;1
2035;-61,50083176;0;1
2036;352,5342375;1;4
2037;-22,68848066;0;5
2038;-20,97197742;0;5
2039;297,4482965;1;4
2040;-21,28040813;0;5
2041;-59,32999839;0;1
2042;-63,52776002;0;1
